Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5580,2,-70,-1.24,5670,5690,5580,89499,502053440,109054833660,19543877,KSQ
056090,KR7056090004,시지메드텍,KOSDAQ,중견기업부,1056,2,-18,-1.68,1174,1174,1056,349590,380558758,109041542016,103259036,KSQ
004830,KR7004830006,덕성,KOSPI,,6940,1,210,3.12,6740,7030,6650,797657,5478254970,108819200000,15680000,STK
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1313,1,2,0.15,1311,1319,1293,218605,285839523,108814419389,82874653,KSQ
111710,KR7111710000,남화산업,KOSDAQ,중견기업부,5280,2,-20,-0.38,5400,5400,5220,775,4099840,108704640000,20588000,KSQ
004140,KR7004140000,동방,KOSPI,,2260,1,30,1.35,2215,2370,2180,1657928,3810688285,108416191160,47971766,STK
014160,KR7014160006,대영포장,KOSPI,,1000,1,2,0.2,999,1007,993,263086,263015523,108394549000,108394549,STK
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2255,2,-75,-3.22,2345,2345,2235,560165,1272508435,108240000000,48000000,KSQ
017370,KR7017370008,우신시스템,KOSPI,,5910,2,-120,-1.99,6140,6140,5690,115209,671606650,108236059140,18314054,STK
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,19090,1,140,0.74,19000,19160,18500,10368,195307440,107996234350,5657215,KSQ
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,4095,1,265,6.92,3795,4100,3795,100887,402418230,107759417220,26314876,KSQ
255440,KR7255440000,야스,KOSDAQ,벤처기업부,8250,2,-220,-2.6,8800,8800,8150,21010,173980660,107728500000,13058000,KSQ
348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,5560,1,80,1.46,5620,5620,5400,34232,187815780,107718606000,19373850,KSQ
376270,KR7376270005,에이치이엠파마,KOSDAQ,기술성장기업부,15470,1,1030,7.13,14340,15830,14220,211609,3246194280,107702743330,6962039,KSQ
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,15910,1,430,2.78,15030,15940,14100,303181,4580694560,107408410000,6751000,KSQ
139990,KR7139990006,아주스틸,KOSPI,,4050,3,0,0.0,4050,4095,4040,15617,63393650,107396863200,26517744,STK
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,3860,2,-5,-0.13,3860,3880,3760,76997,293959535,107346013280,27809848,KSQ
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9750,1,50,0.52,9690,9750,9550,35141,340169260,107246587500,10999650,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,18190,2,-30,-0.16,18150,18280,18150,3939,71641080,107237435140,5895406,STK
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,7030,1,90,1.3,7000,7060,6850,126619,882068820,107197925140,15248638,KSQ
357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,2545,2,-20,-0.78,2580,2580,2515,22754,57966970,107117744415,42089487,KSQ
003480,KR7003480001,한진중공업홀딩스,KOSPI,,3625,1,10,0.28,3620,3675,3590,16401,59451125,107045568500,29529812,STK
013570,KR7013570007,디와이,KOSPI,,4060,1,20,0.5,4040,4065,3985,33396,133931900,106857709980,26319633,STK
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,8690,2,-350,-3.87,8990,9130,8620,322287,2867344730,106534829060,12259474,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1452,2,-23,-1.56,1475,1477,1443,127211,185381693,106334979564,73233457,KSQ
035000,KR7035000009,HS애드,KOSPI,,6400,3,0,0.0,6420,6420,6360,3205,20464740,106031417600,16567409,STK
066700,KR7066700006,테라젠이텍스,KOSDAQ,우량기업부,3265,2,-30,-0.91,3315,3315,3210,65473,213102810,106029030275,32474435,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5700,3,0,0.0,5700,5710,5660,15805,89742320,106020000000,18600000,KSQ
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,5420,1,170,3.24,5260,5440,5240,86982,464066810,105949038060,19547793,KSQ
002720,KR7002720001,국제약품,KOSPI,,5000,2,-80,-1.57,5080,5090,4980,334842,1677300500,105799160000,21159832,STK
016740,KR7016740003,두올,KOSPI,,3375,2,-90,-2.6,3465,3490,3350,145032,490685575,105654321000,31304984,STK
290670,KR7290670009,대보마그네틱,KOSDAQ,우량기업부,13440,1,110,0.83,13360,13690,13020,17236,227413770,105606950400,7857660,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,우량기업부,4320,2,-20,-0.46,4350,4350,4290,24673,106432080,105392698560,24396458,KSQ
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,9920,1,30,0.3,9850,10260,9800,14113,141539710,105391022400,10624095,KSQ
332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,2495,1,45,1.84,2445,2495,2400,45279,111382380,105373455750,42233850,KSQ
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,6370,2,-200,-3.04,6450,6490,6280,195038,1241837500,105343308070,16537411,KSQ
019010,KR7019010008,베뉴지,KOSDAQ,우량기업부,2180,2,-45,-2.02,2245,2245,2180,19520,42848515,105076000000,48200000,KSQ
361390,KR7361390008,제노코,KOSDAQ,우량기업부,14000,2,-300,-2.1,14300,14300,13890,33617,472103750,105011046000,7500789,KSQ
019590,KR7019590009,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ
419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,1833,2,-35,-1.87,1854,1868,1810,220012,404140385,104840707920,57196240,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,16830,2,-220,-1.29,17200,17200,16200,13783,231507300,104802597900,6227130,KSQ
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2640,2,-40,-1.49,2680,2690,2590,62739,163926105,104559681600,39605940,STK
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,9030,1,50,0.56,8970,9050,8840,14306,127559160,104493877740,11571858,KSQ
060560,KR7060560000,홈센타홀딩스,KOSDAQ,우량기업부,818,2,-51,-5.87,869,869,812,345400,288417004,104433671450,127669525,KSQ
008260,KR7008260002,NI스틸,KOSPI,,3650,2,-25,-0.68,3715,3715,3600,54444,196918735,104390427050,28600117,STK
466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,20700,1,500,2.48,20300,21050,19690,265405,5426320770,104266376100,5037023,KSQ
077500,KR7077500007,유니퀘스트,KOSPI,,4820,1,170,3.66,4700,4835,4660,81953,389735550,104112491640,21600102,STK
002700,KR7002700003,신일전자,KOSPI,,1465,1,28,1.95,1429,1468,1429,296704,432471178,104084618265,71047521,STK
041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0,0.0,0,0,0,0,0,103917099150,131707350,KSQ
244920,KR7244920005,에이플러스에셋,KOSPI,,4590,1,55,1.21,4535,4640,4510,38856,178008300,103769310870,22607693,STK
040350,KR7040350001,크레오에스지,KOSDAQ,중견기업부,556,1,2,0.36,553,570,540,186172,102381364,103752559588,186605323,KSQ
228850,KR7228850004,레이언스,KOSDAQ,우량기업부,6240,2,-40,-0.64,6340,6350,6110,11524,71416510,103527927360,16591014,KSQ
187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,4280,1,20,0.47,4380,4380,4185,118202,501294805,103522136200,24187415,KSQ
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,8000,2,-30,-0.37,8040,8060,7830,38566,307249450,103447696000,12930962,KSQ
224110,KR7224110007,에이텍모빌리티,KOSDAQ,중견기업부,19300,1,260,1.37,19000,19720,17530,332652,6225125500,103062000000,5340000,KSQ
002600,KR7002600005,조흥,KOSPI,,171500,2,-1500,-0.87,171300,173000,168800,30,5112600,102900000000,600000,STK
016090,KR7016090003,대현,KOSPI,,2320,2,-55,-2.32,2395,2400,2305,368753,864658995,102734959200,44282310,STK
123690,KR7123690000,한국화장품,KOSPI,,6380,2,-100,-1.54,6480,6490,6320,38246,244758560,102513840000,16068000,STK
417500,KR7417500006,제이아이테크,KOSDAQ,벤처기업부,3125,1,125,4.17,3010,3160,2965,110017,337465685,102452325000,32784744,KSQ
024900,KR7024900003,덕양산업,KOSPI,,3145,2,-30,-0.94,3170,3200,3120,53540,168864570,102416862100,32564980,STK
037070,KR7037070000,파세코,KOSDAQ,우량기업부,5110,2,-50,-0.97,5350,5350,5100,18612,96098010,102200000000,20000000,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,11280,1,440,4.06,10980,11970,10830,914292,10411342190,102061440000,9048000,KSQ
017900,KR7017900002,광전자,KOSPI,,1761,1,4,0.23,1757,1770,1734,24938,43450677,102038966643,57943763,STK
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,6180,1,80,1.31,6100,6230,5990,105054,642029470,101950162200,16496790,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,3980,2,-5,-0.13,4000,4000,3750,2318,9176950,101944929920,25614304,KNX
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1227,1,15,1.24,1213,1235,1201,249655,304389238,101938893741,83079783,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,6500,2,-80,-1.22,6580,6600,6460,163388,1061509690,101904088000,15677552,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,7090,1,60,0.85,7090,7150,7040,22482,159293110,101776382800,14354920,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,9160,1,20,0.22,9120,9210,9040,11953,108884210,101762323840,11109424,KSQ
005870,KR7005870001,휴니드,KOSPI,,7200,2,-100,-1.37,7280,7410,7010,439378,3161387720,101635308000,14116015,STK
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1589,1,10,0.63,1582,1600,1558,356465,564308966,101571613080,63921720,KSQ
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,1955,2,-55,-2.74,1909,1964,1770,639506,1202820130,101519474600,51928120,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,7560,2,-330,-4.18,7830,7890,7430,83444,631856220,101517335640,13428219,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,3370,1,230,7.32,3110,3395,3080,173734,563813270,101465419210,30108433,KSQ
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,11690,2,-40,-0.34,11730,11800,11240,21480,247580090,101405559640,8674556,KSQ
264900,KR7264900002,크라운제과,KOSPI,,8090,1,30,0.37,8060,8130,8000,8942,72120290,101317946500,12523850,STK
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,3720,2,-45,-1.2,3770,3815,3705,71296,265925565,101292661200,27229210,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,5020,2,-60,-1.18,5100,5100,4880,33192,165112775,101207376640,20160832,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2530,2,-15,-0.59,2565,2620,2510,656644,1679995595,101200000000,40000000,KSQ
009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5750,1,150,2.68,5650,5780,5600,185590,1058851900,101200000000,17600000,KSQ
002990,KR7002990000,금호건설,KOSPI,,2725,2,-50,-1.8,2775,2780,2710,51844,141320790,100698546375,36953595,STK
060310,KR7060310000,3S,KOSDAQ,중견기업부,1970,2,-10,-0.51,1981,1990,1960,168135,331475022,100636744740,51084642,KSQ
226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,100580954580,65739186,KSQ
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,4385,2,-45,-1.02,4400,4450,4360,105549,463218150,100316478150,22877190,KSQ
008700,KR7008700007,아남전자,KOSPI,,1300,2,-41,-3.06,1338,1338,1290,813438,1064928602,100262266000,77124820,STK
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4660,2,-105,-2.2,4890,4890,4600,58177,274222485,100261260720,21515292,KSQ
311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,11000,2,-210,-1.87,11210,11210,10800,63209,690953250,100237522000,9112502,KSQ
140070,KR7140070004,서플러스글로벌,KOSDAQ,우량기업부,2705,1,5,0.19,2700,2715,2665,34471,92717435,100052540000,36988000,KSQ
066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,99670679144,86444648,KSQ
038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,2420,2,-45,-1.83,2465,2475,2410,91774,223385670,99629875400,41169370,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,2370,2,-15,-0.63,2385,2390,2350,35089,82748160,99560327490,42008577,STK
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,4865,2,-25,-0.51,4880,5060,4745,575236,2814164215,99158493245,20382013,KSQ
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,7880,2,-110,-1.38,8050,8060,7760,48044,376796320,99122094480,12578946,KSQ
014470,KR7014470009,부방,KOSDAQ,중견기업부,1650,1,70,4.43,1600,1665,1572,712769,1156493630,99086229000,60052260,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,중견기업부,8060,2,-180,-2.18,8430,8450,8040,46178,376858720,98996160120,12282402,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,10640,2,-30,-0.28,10670,10800,10400,48425,509624010,98985409600,9303140,KSQ
002460,KR7002460004,HS화성,KOSPI,,9750,1,80,0.83,9640,9750,9310,25394,239836860,98962500000,10150000,STK
162300,KR7162300008,신스틸,KOSDAQ,중견기업부,2385,1,15,0.63,2415,2425,2360,75487,180693965,98909246070,41471382,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,6480,1,330,5.37,6220,6570,6030,704614,4486238740,98874918000,15258475,KSQ
322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,4725,2,-40,-0.84,4800,4800,4635,28343,132376405,98785475775,20906979,KSQ
033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1955,1,14,0.72,1943,1958,1900,281160,544567107,98757567900,50515380,KSQ
378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,3275,1,5,0.15,3320,3365,3170,941402,3083008870,98718426525,30143031,KSQ
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,9010,1,210,2.39,8800,9080,8690,43697,388673430,98427429430,10924243,KSQ
042500,KR7042500009,링네트,KOSDAQ,우량기업부,5160,1,120,2.38,5090,5330,5090,296834,1543808260,98401891440,19070134,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,6680,1,80,1.21,6590,6710,6500,22070,146048570,98397729320,14730199,KSQ
377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,15760,1,840,5.63,15250,16680,15120,874838,13974609850,98330516960,6239246,KSQ
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,2185,2,-110,-4.79,2270,2280,2150,705356,1557840600,98208441175,44946655,KSQ
451250,KR7451250005,삐아,KOSDAQ,중견기업부,9720,2,-10,-0.1,9800,9800,9550,58532,564062290,98073604440,10089877,KSQ
228670,KR7228670006,레이,KOSDAQ,중견기업부,6320,1,50,0.8,6240,6400,6150,88629,556887560,97930005280,15495254,KSQ
047400,KR7047400007,유니온머티리얼,KOSPI,,2330,2,-10,-0.43,2335,2350,2305,210530,490337915,97860000000,42000000,STK
163560,KR7163560006,동일고무벨트,KOSPI,,7040,1,30,0.43,7030,7090,6960,32028,225193960,97856000000,13900000,STK
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,8040,2,-220,-2.66,8310,8310,7880,74340,595428380,97761342840,12159371,KSQ
456010,KR7456010008,아이씨티케이,KOSDAQ,기술성장기업부,7390,1,460,6.64,7620,8180,7200,4049964,31150967760,97709811440,13221896,KSQ
382800,KR7382800001,지앤비에스 에코,KOSDAQ,벤처기업부,3085,1,10,0.33,3095,3190,3030,73929,230969325,97581761485,31631041,KSQ
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,6160,2,-20,-0.32,6200,6200,6050,13765,84423300,97387752000,15809700,KSQ
289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,7810,2,-130,-1.64,7940,7970,7560,386656,2970763490,97270371330,12454593,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,2200,1,35,1.62,2165,2200,2110,280052,607686255,97010705000,44095775,KSQ
079980,KR7079980009,휴비스,KOSPI,,2805,1,20,0.72,2770,2840,2750,32158,89618815,96772500000,34500000,STK
096775,KR7096771001,SK이노베이션우,KOSPI,,77500,2,-1200,-1.52,78700,79500,76800,2313,179100600,96753015000,1248426,STK
003100,KR7003100005,선광,KOSDAQ,우량기업부,14650,3,0,0.0,14650,14680,14580,3344,48971170,96690000000,6600000,KSQ
227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,10620,1,60,0.57,10640,10690,10570,13473,142974620,96650878320,9100836,STK
340360,KR7340360007,다보링크,KOSDAQ,중견기업부,2220,1,135,6.47,2095,2220,2050,2074482,4426417665,96321830640,43388212,KSQ
376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,3915,2,-35,-0.89,3955,4010,3830,9445,37132555,96309000000,24600000,KSQ
465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,9490,1,1180,14.2,8530,9490,8370,870173,7808221960,96207456280,10137772,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2475,2,-5,-0.2,2470,2490,2460,40363,99746330,96046290450,38806582,KSQ
019490,KR7019490002,하이트론,KOSPI,,3195,2,-80,-2.44,3240,3270,3065,277570,875571965,95991439455,30044269,STK
004540,KR7004540001,깨끗한나라,KOSPI,,2575,2,-110,-4.1,2700,2725,2555,659049,1723026960,95894784475,37240693,STK
058860,KR7058860008,KTis,KOSPI,,2750,1,10,0.36,2725,2760,2725,127502,350268640,95705500000,34802000,STK
200470,KR7200470003,에이팩트,KOSDAQ,벤처기업부,2255,1,65,2.97,2170,2260,2060,132788,291804720,95526519715,42362093,KSQ
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3185,2,-45,-1.39,3230,3310,3170,305926,982776545,95510496445,29987597,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2385,1,25,1.06,2370,2390,2345,13083,31005405,95400000000,40000000,STK
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,9900,2,-160,-1.59,10100,10100,9550,16775,164873640,95316170400,9627896,KSQ
216050,KR7216050005,인크로스,KOSDAQ,우량기업부,7410,2,-70,-0.94,7410,7490,7330,18187,134540100,95168275020,12843222,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7540,2,-350,-4.44,7880,7890,7340,112141,848119520,95113782400,12614560,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,6010,1,60,1.01,5940,6010,5850,36491,215737990,95013273970,15809197,STK
054800,KR7054800008,아이디스홀딩스,KOSDAQ,우량기업부,9180,2,-60,-0.65,9240,9350,9170,673,6187200,94992400080,10347756,KSQ
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,7400,2,-60,-0.8,7450,7500,7260,35704,262417120,94957273600,12832064,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2905,2,-15,-0.51,2940,2960,2895,296328,867559525,94947734630,32684246,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9830,3,0,0.0,10070,10070,9810,24278,239925350,94944893210,9658687,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,13150,1,120,0.92,13100,13300,13030,6778,89097170,94553641650,7190391,KSQ
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,3160,2,-70,-2.17,3285,3285,3150,590318,1887383665,94528018800,29913930,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,7240,1,180,2.55,7040,7650,6870,2104941,15328888090,94456464520,13046473,KSQ
127120,KR7127120004,디엔에이링크,KOSDAQ,벤처기업부,4200,1,5,0.12,4200,4275,4065,95078,393630160,94432140600,22483843,KSQ
041920,KR7041920000,메디아나,KOSDAQ,우량기업부,5070,1,60,1.2,4980,5070,4925,39227,195958605,94292990610,18598223,KSQ
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,8960,1,90,1.01,9240,9240,8670,21875,196400500,94239640320,10517817,KSQ
000157,KR7000152009,두산2우B,KOSPI,,105300,1,1000,0.96,106900,107000,104100,2619,275070300,94036901400,893038,STK
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2615,2,-25,-0.95,2640,2640,2565,64354,166927935,93883102400,35901760,KSQ
101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5800,1,210,3.76,5670,5900,5530,183125,1055783600,93688339600,16153162,KSQ
067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,7580,2,-10,-0.13,7500,7720,7430,6367,48093930,93336746900,12313555,KSQ
036090,KR7036090009,위지트,KOSDAQ,중견기업부,788,2,-13,-1.62,813,815,785,1575725,1257004714,93293119792,118392284,KSQ
072770,KR7072770001,율호,KOSDAQ,중견기업부,1328,2,-23,-1.7,1351,1351,1320,90915,121152297,93276388032,70238244,KSQ
004890,KR7004890000,동일산업,KOSPI,,38400,2,-100,-0.26,38250,38450,38150,734,28100100,93128256000,2425215,STK
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,2890,2,-55,-1.87,2975,2980,2885,449206,1313559735,92975097460,32171314,KSQ
010100,KR7010100006,한국무브넥스,KOSPI,,3045,2,-15,-0.49,3080,3080,2980,181117,544579725,92721528900,30450420,STK
090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,5300,2,-70,-1.3,5360,5500,5300,16288,87132520,92625948200,17476594,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,4810,1,30,0.63,4810,4825,4740,52370,250490350,92573702520,19246092,KSQ
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,8100,2,-90,-1.1,8140,8150,7980,21677,174313730,92423689200,11410332,KSQ
024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,9240,1,70,0.76,9430,10580,9010,7858311,77691935930,92400000000,10000000,KSQ
002410,KR7002410009,범양건영,KOSPI,,3355,2,-75,-2.19,3680,3730,3350,3370761,11784434880,92194796100,27479820,STK
180400,KR7180400004,DXVX,KOSDAQ,중견기업부,1871,2,-109,-5.51,1998,1998,1828,794837,1505626366,92089557272,49219432,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1329,1,9,0.68,1321,1335,1310,119826,158104161,92016827547,69237643,KSQ
025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3945,2,-495,-11.15,4265,4265,3945,804614,3254330630,91918500000,23300000,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1315,1,25,1.94,1291,1318,1290,46248,60476517,91723354000,69751600,STK
445180,KR7445180003,퓨릿,KOSDAQ,중견기업부,5460,1,30,0.55,5430,5480,5380,22398,121603030,91559766480,16769188,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,8440,1,30,0.36,8540,8540,8280,22566,188819880,91322386720,10820188,KSQ
014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),30200,0,0,0.0,0,0,0,0,0,91311391200,3023556,KSQ
078000,KR7078000007,텔코웨어,KOSPI,,9880,1,80,0.82,9850,9880,9770,2242,21984640,91291960760,9240077,STK
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6880,1,60,0.88,6810,7050,6700,71587,494983600,90830716320,13202139,KSQ
066980,KR7066980004,한성크린텍,KOSDAQ,우량기업부,1745,2,-3,-0.17,1784,1810,1728,102301,179966867,90626793125,51935125,KSQ
408920,KR7408920007,메쎄이상,KOSDAQ,벤처기업부,2095,1,15,0.72,2080,2095,2050,10220,21132070,90571993225,43232455,KSQ
041930,KR7041930009,동아화성,KOSDAQ,우량기업부,5730,2,-80,-1.38,5910,5910,5550,24100,138084520,90534000000,15800000,KSQ
033170,KR7033170002,시그네틱스,KOSDAQ,우량기업부,1056,4,243,29.89,810,1056,810,13858474,13698140159,90529104864,85728319,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,14330,1,210,1.49,13980,14330,13750,59145,835798490,90483775700,6314290,KSQ
215360,KR7215360009,우리산업,KOSDAQ,벤처기업부,9900,2,-150,-1.49,10050,10050,9800,14550,143424330,90408413700,9132163,KSQ
010040,KR7010040004,한국내화,KOSPI,,2200,1,5,0.23,2190,2220,2155,14782,32189055,90347536400,41067062,STK
039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,4000,2,-255,-5.99,4205,4230,3985,263574,1077137855,90338836000,22584709,KSQ
004100,KR7004100004,태양금속,KOSPI,,2460,1,35,1.44,2450,2575,2410,2854656,7104631525,90282000000,36700000,STK
011700,KR7011700002,한신기계,KOSPI,,2780,2,-10,-0.36,2800,2835,2750,153802,427061230,90200299780,32446151,STK
005960,KR7005960000,동부건설,KOSPI,,3925,1,25,0.64,3900,3950,3875,12209,47589045,90064404125,22946345,STK
260870,KR7260870001,SK시그넷,KONEX,일반기업부,14650,2,-1220,-7.69,15920,15920,14600,5363,82437950,89914521500,6137510,KNX
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,12770,1,200,1.59,12470,12770,12400,3492,44106880,89857496930,7036609,KSQ
347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,5310,2,-40,-0.75,5300,5350,5280,4834,25617460,89809113240,16913204,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,1973,1,137,7.46,1836,2385,1802,3938128,8758356057,89415910156,45319772,KSQ
372910,KR7372910000,한컴라이프케어,KOSPI,,3230,1,35,1.1,3195,3280,3135,170375,548758705,89388331380,27674406,STK
408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,2730,1,125,4.8,2660,2730,2590,206025,548779405,89287745820,32706134,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1057,1,14,1.34,1040,1060,1024,306464,319271626,89261027583,84447519,KSQ
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,14440,2,-80,-0.55,14750,14750,14090,15446,219880290,89165613760,6174904,KSQ
057680,KR7057680001,티사이언티픽,KOSDAQ,벤처기업부,1250,2,-40,-3.1,1304,1318,1230,2107282,2680778162,89060626250,71248501,KSQ
357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,2615,2,-40,-1.51,2655,2655,2510,827542,2123235145,88707881420,33922708,KSQ
366030,KR7366030005,공구우먼,KOSDAQ,중견기업부,3910,2,-10,-0.26,3880,3935,3850,26261,102102020,88576553500,22653850,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,3335,2,-20,-0.6,3385,3430,3210,128173,423437670,88571953845,26558307,KSQ
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,6790,2,-60,-0.88,6850,6900,6780,15391,104902550,88558031800,13042420,KSQ
086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,954,1,16,1.71,950,957,927,358999,338036825,88551985752,92821788,KSQ
033830,KR7033830001,티비씨,KOSDAQ,중견기업부,885,2,-27,-2.96,935,935,859,786997,698326239,88500000000,100000000,KSQ
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,612,2,-5,-0.81,635,639,600,175383,107261015,88401753108,144447309,KSQ
069460,KR7069460004,대호에이엘,KOSPI,,1304,1,6,0.46,1305,1305,1273,261028,336882435,88390566808,67784177,STK
